"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
17.983,15268,81.618,6.4853,128.88
35.274,15277,81.776,5.3917,129.19
35.182,15278,81.805,5.3714,129.25
35.935,15279,81.798,5.2607,129.1
17.908,15280,81.627,6.6152,128.86
19.15,15281,81.627,6.6635,128.72
35.135,15288,81.838,5.2525,129.2
34.76,15289,81.891,5.1538,129.21
32.927,15290,81.655,6.8908,128.73
19.464,15291,81.637,6.7682,128.65
43.934,15300,81.941,4.958,129.05
19.294,15301,81.648,6.8567,128.51
20.965,15302,81.673,7.0031,128.44
56.03,15321,82.006,4.8194,128.99
19.439,15322,81.695,7.122,128.37
21.343,15323,81.715,7.1937,128.24
63.305,15337,82.108,4.7092,129.05
66.633,15338,82.076,4.6697,128.88
60.86,15339,81.728,7.2094,128.06
65.115,15340,81.764,7.3325,127.96
69.489,15349,82.164,4.5802,128.93
70.393,15350,82.26,4.4172,128.83
0,15351,81.798,7.411,127.78
0,15353,81.824,7.4588,127.61
70.157,15362,82.367,4.2825,128.79
100.65,15363,81.852,7.5292,127.5
70.301,15380,82.462,4.1402,128.69
69.846,15381,82.567,4.0616,128.74
69.947,15394,82.692,3.896,128.61
70.268,15407,82.821,3.7436,128.49
67.691,15408,82.932,3.6711,128.53
37.533,15426,83.147,3.509,128.51
43.669,15427,83.061,3.5368,128.42
42.661,15438,83.246,3.3677,128.3
