"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
144.45,22627,71.612,17.132,106.59
143.04,22628,71.645,17.044,106.78
142.31,22643,71.667,16.873,106.78
139.21,22644,71.694,16.792,106.97
138.88,22665,71.714,16.666,107.05
137,22666,71.729,16.523,107.08
136.12,22683,71.743,16.346,107.07
133.93,22684,71.76,16.268,107.28
132.13,22698,71.767,16.096,107.24
131.32,22699,71.774,16.051,107.41
131.19,22700,71.772,15.949,107.26
128.27,22710,71.774,15.81,107.24
126.35,22719,71.777,15.684,107.33
125.99,22720,71.778,15.612,107.44
125.6,22721,71.774,15.527,107.23
122.33,22730,71.772,15.419,107.33
118.52,22742,71.766,15.298,107.39
116.57,22756,71.759,15.174,107.44
115.25,22757,71.752,15.11,107.52
113.94,22758,71.75,15.043,107.35
109.61,22789,71.738,14.95,107.45
205.74,23113,61.503,30.135,106.73
204.44,23114,61.66,30.075,107.01
204.44,23120,61.804,30.014,107.3
204.41,23128,62.154,29.904,107.65
204.53,23129,61.934,29.952,107.6
164.92,23130,67.263,26.562,111.68
165.85,23131,67.371,26.449,111.68
163.79,23132,67.449,26.287,111.78
158.38,23133,67.575,26.197,111.72
152.76,23134,67.703,26.098,111.66
148.38,23135,67.828,26.006,111.61
141.46,23136,67.957,25.912,111.55
143.97,23137,67.902,26.031,111.48
142.94,23138,68.038,25.813,111.56
200.53,23147,62.276,29.839,107.94
